Tue May  5 21:42:35 2020       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 430.40       Driver Version: 430.40       CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf  Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|===============================+======================+======================|
|   0  TITAN X (Pascal)    Off  | 00000000:82:00.0 Off |                  N/A |
| 23%   22C    P8     8W / 250W |      0MiB / 12196MiB |      0%      Default |
+-------------------------------+----------------------+----------------------+
                                                                               
+-----------------------------------------------------------------------------+
| Processes:                                                       GPU Memory |
|  GPU       PID   Type   Process name                             Usage      |
|=============================================================================|
|  No running processes found                                                 |
+-----------------------------------------------------------------------------+
  0%|          | 0/200 [00:00<?, ?it/s]Namespace(GPU='0', batch_size=128, checkpoint='bs800k_3', data_loc='../datasets/cifar', diff_shape=False, epochs=200, from_genotype='./genotypes/bs800k.csv', lr=0.1, print_freq=10, seed=3, stu_depth=40, stu_width=2, weightDecay=0.0005, workers=4, wrn_depth=40, wrn_width=2.0)
{'data_loc': '../datasets/cifar', 'workers': 4, 'print_freq': 10, 'GPU': '0', 'checkpoint': 'bs800k_3', 'seed': 3, 'wrn_depth': 40, 'wrn_width': 2.0, 'diff_shape': False, 'stu_depth': 40, 'stu_width': 2, 'from_genotype': './genotypes/bs800k.csv', 'lr': 0.1, 'epochs': 200, 'batch_size': 128, 'weightDecay': 0.0005}
==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
Epoch 0:
Learning rate is 0.1
Epoch: [1][20/391]	Time 0.105 (0.133)	Data 0.002 (0.026)	Loss 1.5559 (1.5275)	Error@1 54.688 (55.804)	Error@5 10.938 (8.408)
Epoch: [1][30/391]	Time 0.105 (0.123)	Data 0.002 (0.018)	Loss 1.4954 (1.5120)	Error@1 54.688 (55.696)	Error@5 8.594 (8.216)
Epoch: [1][40/391]	Time 0.105 (0.119)	Data 0.002 (0.014)	Loss 1.5007 (1.5132)	Error@1 53.125 (55.831)	Error@5 9.375 (8.251)
Epoch: [1][50/391]	Time 0.104 (0.116)	Data 0.002 (0.012)	Loss 1.4227 (1.5113)	Error@1 50.781 (55.484)	Error@5 7.031 (8.241)
Epoch: [1][60/391]	Time 0.102 (0.114)	Data 0.002 (0.010)	Loss 1.5275 (1.5048)	Error@1 60.156 (55.136)	Error@5 7.031 (8.210)
Epoch: [1][70/391]	Time 0.105 (0.113)	Data 0.003 (0.009)	Loss 1.4725 (1.5019)	Error@1 51.562 (54.941)	Error@5 4.688 (8.198)
Epoch: [1][80/391]	Time 0.100 (0.112)	Data 0.002 (0.008)	Loss 1.4518 (1.4995)	Error@1 53.906 (54.909)	Error@5 10.156 (8.237)
Epoch: [1][90/391]	Time 0.107 (0.111)	Data 0.003 (0.008)	Loss 1.6288 (1.4954)	Error@1 59.375 (54.576)	Error@5 9.375 (8.328)
Epoch: [1][100/391]	Time 0.103 (0.110)	Data 0.002 (0.007)	Loss 1.5395 (1.4924)	Error@1 56.250 (54.533)	Error@5 6.250 (8.153)
Epoch: [1][110/391]	Time 0.102 (0.110)	Data 0.003 (0.007)	Loss 1.4431 (1.4897)	Error@1 49.219 (54.286)	Error@5 7.031 (8.235)
Epoch: [1][120/391]	Time 0.106 (0.109)	Data 0.003 (0.006)	Loss 1.3397 (1.4886)	Error@1 51.562 (54.339)	Error@5 7.031 (8.277)
Epoch: [1][130/391]	Time 0.111 (0.109)	Data 0.003 (0.006)	Loss 1.4500 (1.4827)	Error@1 55.469 (54.234)	Error@5 8.594 (8.212)
Epoch: [1][140/391]	Time 0.103 (0.109)	Data 0.002 (0.006)	Loss 1.4958 (1.4808)	Error@1 49.219 (54.239)	Error@5 7.031 (8.189)
Epoch: [1][150/391]	Time 0.103 (0.108)	Data 0.002 (0.005)	Loss 1.2649 (1.4737)	Error@1 45.312 (53.942)	Error@5 8.594 (8.185)
Epoch: [1][160/391]	Time 0.100 (0.108)	Data 0.002 (0.005)	Loss 1.3025 (1.4652)	Error@1 45.312 (53.644)	Error@5 6.250 (8.070)
Epoch: [1][170/391]	Time 0.110 (0.108)	Data 0.003 (0.005)	Loss 1.2170 (1.4598)	Error@1 42.188 (53.449)	Error@5 3.125 (7.991)
Epoch: [1][180/391]	Time 0.101 (0.108)	Data 0.002 (0.005)	Loss 1.4082 (1.4524)	Error@1 49.219 (53.099)	Error@5 7.812 (7.916)
Epoch: [1][190/391]	Time 0.108 (0.107)	Data 0.002 (0.005)	Loss 1.3911 (1.4483)	Error@1 50.000 (52.998)	Error@5 10.156 (7.886)
Epoch: [1][200/391]	Time 0.107 (0.107)	Data 0.002 (0.005)	Loss 1.4843 (1.4433)	Error@1 47.656 (52.694)	Error@5 8.594 (7.863)
Epoch: [1][210/391]	Time 0.106 (0.107)	Data 0.002 (0.005)	Loss 1.3947 (1.4379)	Error@1 50.781 (52.496)	Error@5 7.812 (7.764)
Epoch: [1][220/391]	Time 0.108 (0.107)	Data 0.003 (0.004)	Loss 1.2704 (1.4341)	Error@1 45.312 (52.337)	Error@5 3.906 (7.682)
Epoch: [1][230/391]	Time 0.106 (0.107)	Data 0.002 (0.004)	Loss 1.3948 (1.4298)	Error@1 53.125 (52.168)	Error@5 6.250 (7.616)
Epoch: [1][240/391]	Time 0.106 (0.107)	Data 0.002 (0.004)	Loss 1.4535 (1.4272)	Error@1 55.469 (52.026)	Error@5 8.594 (7.576)
Epoch: [1][250/391]	Time 0.106 (0.107)	Data 0.002 (0.004)	Loss 1.2844 (1.4251)	Error@1 51.562 (51.930)	Error@5 7.812 (7.592)
Epoch: [1][260/391]	Time 0.105 (0.107)	Data 0.002 (0.004)	Loss 1.3352 (1.4208)	Error@1 51.562 (51.739)	Error@5 7.031 (7.546)
Epoch: [1][270/391]	Time 0.103 (0.107)	Data 0.002 (0.004)	Loss 1.3118 (1.4150)	Error@1 46.094 (51.490)	Error@5 7.812 (7.452)
Epoch: [1][280/391]	Time 0.106 (0.107)	Data 0.002 (0.004)	Loss 1.1915 (1.4111)	Error@1 40.625 (51.323)	Error@5 3.906 (7.401)
Epoch: [1][290/391]	Time 0.106 (0.107)	Data 0.002 (0.004)	Loss 1.2500 (1.4068)	Error@1 45.312 (51.120)	Error@5 3.906 (7.327)
Epoch: [1][300/391]	Time 0.108 (0.107)	Data 0.003 (0.004)	Loss 1.2682 (1.4037)	Error@1 45.312 (51.004)	Error@5 7.812 (7.330)
Epoch: [1][310/391]	Time 0.107 (0.107)	Data 0.003 (0.004)	Loss 1.2421 (1.3969)	Error@1 44.531 (50.766)	Error@5 10.156 (7.240)
Epoch: [1][320/391]	Time 0.104 (0.107)	Data 0.002 (0.004)	Loss 1.3548 (1.3934)	Error@1 49.219 (50.657)	Error@5 5.469 (7.202)
Epoch: [1][330/391]	Time 0.105 (0.107)	Data 0.002 (0.004)	Loss 1.1979 (1.3893)	Error@1 42.969 (50.470)	Error@5 5.469 (7.180)
Epoch: [1][340/391]	Time 0.106 (0.107)	Data 0.002 (0.004)	Loss 1.3035 (1.3854)	Error@1 48.438 (50.300)	Error@5 3.906 (7.130)
Epoch: [1][350/391]	Time 0.108 (0.107)	Data 0.003 (0.004)	Loss 1.2389 (1.3828)	Error@1 45.312 (50.174)	Error@5 4.688 (7.118)
Epoch: [1][360/391]	Time 0.104 (0.107)	Data 0.003 (0.004)	Loss 1.2364 (1.3776)	Error@1 48.438 (50.000)	Error@5 4.688 (7.066)
Epoch: [1][370/391]	Time 0.105 (0.107)	Data 0.002 (0.004)	Loss 1.3564 (1.3746)	Error@1 40.625 (49.853)	Error@5 7.812 (7.048)
Epoch: [1][380/391]	Time 0.103 (0.107)	Data 0.002 (0.003)	Loss 1.3000 (1.3699)	Error@1 49.219 (49.631)	Error@5 7.812 (7.025)
Epoch: [1][390/391]	Time 0.078 (0.106)	Data 0.002 (0.003)	Loss 1.2470 (1.3676)	Error@1 47.500 (49.554)	Error@5 5.000 (6.998)
  1%|          | 2/200 [01:32<2:32:26, 46.20s/it]Epoch: [1][0/79]	Time 0.481 (0.481)	Data 0.434 (0.434)	Loss 1.3537 (1.3537)	Error@1 44.531 (44.531)	Error@5 5.469 (5.469)
Epoch: [1][10/79]	Time 0.033 (0.086)	Data 0.003 (0.042)	Loss 1.4390 (1.3959)	Error@1 53.906 (47.656)	Error@5 4.688 (5.824)
Epoch: [1][20/79]	Time 0.032 (0.069)	Data 0.003 (0.023)	Loss 1.4251 (1.4242)	Error@1 49.219 (47.321)	Error@5 7.812 (5.804)
Epoch: [1][30/79]	Time 0.055 (0.062)	Data 0.003 (0.017)	Loss 1.3669 (1.4272)	Error@1 43.750 (47.606)	Error@5 7.031 (6.124)
Epoch: [1][40/79]	Time 0.032 (0.058)	Data 0.003 (0.013)	Loss 1.4240 (1.4233)	Error@1 45.312 (47.466)	Error@5 7.031 (6.059)
Epoch: [1][50/79]	Time 0.046 (0.056)	Data 0.003 (0.011)	Loss 1.4805 (1.4292)	Error@1 50.000 (47.656)	Error@5 2.344 (6.005)
Epoch: [1][60/79]	Time 0.059 (0.055)	Data 0.003 (0.010)	Loss 1.4531 (1.4247)	Error@1 46.094 (47.362)	Error@5 6.250 (5.943)
Epoch: [1][70/79]	Time 0.033 (0.054)	Data 0.003 (0.009)	Loss 1.3007 (1.4321)	Error@1 42.188 (47.623)	Error@5 4.688 (6.063)
Epoch 2:
Learning rate is 0.09997532801831126
Epoch: [2][0/391]	Time 0.707 (0.707)	Data 0.509 (0.509)	Loss 1.1157 (1.1157)	Error@1 44.531 (44.531)	Error@5 2.344 (2.344)
Epoch: [2][10/391]	Time 0.107 (0.161)	Data 0.002 (0.048)	Loss 1.2666 (1.1701)	Error@1 48.438 (42.472)	Error@5 3.125 (3.764)
Epoch: [2][20/391]	Time 0.109 (0.135)	Data 0.002 (0.026)	Loss 1.2085 (1.1598)	Error@1 46.875 (41.592)	Error@5 3.906 (4.092)
Epoch: [2][30/391]	Time 0.108 (0.127)	Data 0.002 (0.018)	Loss 1.2685 (1.1573)	Error@1 46.094 (41.129)	Error@5 4.688 (3.982)
Epoch: [2][40/391]	Time 0.103 (0.121)	Data 0.002 (0.014)	Loss 1.3977 (1.1692)	Error@1 48.438 (41.616)	Error@5 4.688 (4.383)
Epoch: [2][50/391]	Time 0.104 (0.118)	Data 0.002 (0.012)	Loss 1.1587 (1.1735)	Error@1 39.062 (41.682)	Error@5 5.469 (4.458)
Epoch: [2][60/391]	Time 0.103 (0.116)	Data 0.002 (0.010)	Loss 1.1472 (1.1786)	Error@1 42.969 (41.855)	Error@5 4.688 (4.700)
Epoch: [2][70/391]	Time 0.104 (0.114)	Data 0.002 (0.009)	Loss 1.1490 (1.1826)	Error@1 39.062 (42.132)	Error@5 3.906 (4.875)
Epoch: [2][80/391]	Time 0.102 (0.113)	Data 0.002 (0.008)	Loss 1.2386 (1.1869)	Error@1 39.844 (42.284)	Error@5 6.250 (4.938)
Epoch: [2][90/391]	Time 0.102 (0.112)	Data 0.002 (0.008)	Loss 1.3425 (1.1903)	Error@1 47.656 (42.462)	Error@5 4.688 (4.902)
